LANE_ID,LOAD_ORI,IB_LOAD_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU DATE
RDU-RNO,MCI,B,7,12.75,1,8/26/2025 0:00
GRB-RNO,MCI,B,6,14.83,1,8/21/2025 0:00
CHR-RNO,MCI,B,6,488.02,2,8/28/2025 0:00
IND-RNO,MCI,B,3,36.02,1,8/26/2025 0:00
IND-RNO,MCI,B,3,206.41,1,8/25/2025 0:00
CHV-RNO,MCI,B,4,358.51,1,8/26/2025 0:00
CHR-RNO,MCI,B,6,57.17,1,8/21/2025 0:00
CHR-RNO,MCI,B,6,133.87,3,8/26/2025 0:00
HIC-RNO,MCI,B,6,38.08,1,8/22/2025 0:00
HIC-RNO,MCI,B,6,167.1,1,8/28/2025 0:00
CHV-RNO,MCI,B,3,358.51,1,8/26/2025 0:00
RDU-RNO,MCI,B,7,22.68,1,8/22/2025 0:00
CHR-RNO,MCI,B,7,81.83,1,8/29/2025 0:00
CHR-RNO,MCI,B,7,57.17,1,8/21/2025 0:00
QCY-RNO,MCI,B,3,83.55,1,8/26/2025 0:00
IND-RNO,MCI,B,4,36.02,1,8/26/2025 0:00
IND-RNO,MCI,B,4,206.41,1,8/25/2025 0:00
CHR-RNO,MCI,B,6,81.83,1,8/29/2025 0:00
IND-RNO,MCI,B,5,36.02,1,8/26/2025 0:00
GRB-RNO,MCI,B,7,14.83,1,8/21/2025 0:00
RDU-RNO,MCI,B,8,12.75,1,8/26/2025 0:00
RDU-RNO,MCI,B,8,22.68,1,8/22/2025 0:00
CHR-RNO,MCI,B,7,133.87,3,8/26/2025 0:00
CHR-RNO,MCI,B,7,488.02,2,8/28/2025 0:00
MCI-RNO,MCI,O,2,88.06,2,8/27/2025 0:00
MCI-RNO,MCI,O,2,7.85,1,8/29/2025 0:00
MCI-RNO,MCI,O,2,105.88,2,8/21/2025 0:00
MCI-RNO,MCI,O,3,105.88,2,8/21/2025 0:00
IND-RNO,MCI,B,5,206.41,1,8/25/2025 0:00
QCY-RNO,MCI,B,4,83.55,1,8/26/2025 0:00
MCI-RNO,MCI,O,4,7.85,1,8/29/2025 0:00
MCI-RNO,MCI,O,4,105.88,2,8/21/2025 0:00
MCI-RNO,MCI,O,1,105.88,2,8/21/2025 0:00
MCI-RNO,MCI,O,3,13.87,1,8/22/2025 0:00
MCI-RNO,MCI,O,3,88.06,2,8/27/2025 0:00
MCI-RNO,MCI,O,3,7.85,1,8/29/2025 0:00
MCI-RNO,MCI,O,1,13.87,1,8/22/2025 0:00
MCI-RNO,MCI,O,1,88.06,2,8/27/2025 0:00
MCI-RNO,MCI,O,4,13.87,1,8/22/2025 0:00
MCI-RNO,MCI,O,2,13.87,1,8/22/2025 0:00
MCI-RNO,MCI,O,1,7.85,1,8/29/2025 0:00
MCI-RNO,MCI,O,4,88.06,2,8/27/2025 0:00
LOU-RNO,MCI,B,3,21.09,1,8/25/2025 0:00
LOU-RNO,MCI,B,3,21.14,1,8/21/2025 0:00
LOU-RNO,MCI,B,5,21.09,1,8/25/2025 0:00
LOU-RNO,MCI,B,5,21.14,1,8/21/2025 0:00
LOU-RNO,MCI,B,4,21.09,1,8/25/2025 0:00
LOU-RNO,MCI,B,4,21.14,1,8/21/2025 0:00
FAY-RNO,MCI,B,6,14.28,1,8/22/2025 0:00
FAY-RNO,MCI,B,8,14.28,1,8/22/2025 0:00
FAY-RNO,MCI,B,7,14.28,1,8/22/2025 0:00
FAY-RNO,MCI,B,9,14.28,1,8/22/2025 0:00
LOU-RNO,MCI,B,6,21.09,1,8/25/2025 0:00
LOU-RNO,MCI,B,6,21.14,1,8/21/2025 0:00
NAS-RNO,MCI,B,5,32.96,1,8/27/2025 0:00
NAS-RNO,MCI,B,5,187.08,1,8/22/2025 0:00
NAS-RNO,MCI,B,3,81.48,2,8/28/2025 0:00
NAS-RNO,MCI,B,3,786.91,6,8/25/2025 0:00
NAS-RNO,MCI,B,3,282.51,3,8/28/2025 0:00
NAS-RNO,MCI,B,3,175.68,3,8/21/2025 0:00
NAS-RNO,MCI,B,5,117.08,2,8/26/2025 0:00
NAS-RNO,MCI,B,5,48.74,1,8/29/2025 0:00
NAS-RNO,MCI,B,3,32.96,1,8/27/2025 0:00
NAS-RNO,MCI,B,3,117.08,2,8/26/2025 0:00
NAS-RNO,MCI,B,3,48.74,1,8/29/2025 0:00
NAS-RNO,MCI,B,3,187.08,1,8/22/2025 0:00
NAS-RNO,MCI,B,4,117.08,2,8/26/2025 0:00
NAS-RNO,MCI,B,4,48.74,1,8/29/2025 0:00
NAS-RNO,MCI,B,5,786.91,6,8/25/2025 0:00
NAS-RNO,MCI,B,5,81.48,2,8/28/2025 0:00
NAS-RNO,MCI,B,5,282.51,3,8/28/2025 0:00
NAS-RNO,MCI,B,5,175.68,3,8/21/2025 0:00
NAS-RNO,MCI,B,6,81.48,2,8/28/2025 0:00
NAS-RNO,MCI,B,6,786.91,6,8/25/2025 0:00
NAS-RNO,MCI,B,4,81.48,2,8/28/2025 0:00
NAS-RNO,MCI,B,4,786.91,6,8/25/2025 0:00
NAS-RNO,MCI,B,4,282.51,3,8/28/2025 0:00
NAS-RNO,MCI,B,4,175.68,3,8/21/2025 0:00
NAS-RNO,MCI,B,6,282.51,3,8/28/2025 0:00
NAS-RNO,MCI,B,6,32.96,1,8/27/2025 0:00
NAS-RNO,MCI,B,4,32.96,1,8/27/2025 0:00
NAS-RNO,MCI,B,4,187.08,1,8/22/2025 0:00
NAS-RNO,MCI,B,6,175.68,3,8/21/2025 0:00
NAS-RNO,MCI,B,6,187.08,1,8/22/2025 0:00
CIN-RNO,MCI,B,4,106.34,1,8/27/2025 0:00
CIN-RNO,MCI,B,4,282.45,2,8/26/2025 0:00
CIN-RNO,MCI,B,4,155.88,2,8/28/2025 0:00
CIN-RNO,MCI,B,4,28.26,2,8/29/2025 0:00
NAS-RNO,MCI,B,6,117.08,2,8/26/2025 0:00
NAS-RNO,MCI,B,6,48.74,1,8/29/2025 0:00
CIN-RNO,MCI,B,6,28.26,2,8/29/2025 0:00
CIN-RNO,MCI,B,6,234.35,3,8/21/2025 0:00
CIN-RNO,MCI,B,6,56.95,1,8/20/2025 0:00
CIN-RNO,MCI,B,6,106.34,1,8/27/2025 0:00
CIN-RNO,MCI,B,6,282.45,2,8/26/2025 0:00
CIN-RNO,MCI,B,4,56.95,1,8/20/2025 0:00
CIN-RNO,MCI,B,5,234.35,3,8/21/2025 0:00
CIN-RNO,MCI,B,5,56.95,1,8/20/2025 0:00
CIN-RNO,MCI,B,5,106.34,1,8/27/2025 0:00
CIN-RNO,MCI,B,5,282.45,2,8/26/2025 0:00
CIN-RNO,MCI,B,5,155.88,2,8/28/2025 0:00
CIN-RNO,MCI,B,4,234.35,3,8/21/2025 0:00
CIN-RNO,MCI,B,7,56.95,1,8/20/2025 0:00
CIN-RNO,MCI,B,7,106.34,1,8/27/2025 0:00
CIN-RNO,MCI,B,7,28.26,2,8/29/2025 0:00
CIN-RNO,MCI,B,7,282.45,2,8/26/2025 0:00
CIN-RNO,MCI,B,7,155.88,2,8/28/2025 0:00
CIN-RNO,MCI,B,6,155.88,2,8/28/2025 0:00
CIN-RNO,MCI,B,7,234.35,3,8/21/2025 0:00
CIN-RNO,MCI,B,5,28.26,2,8/29/2025 0:00
CYS-RWI,MCI,B,4,36.29,1,8/21/2025 0:00
CYS-RWI,MCI,B,5,36.29,1,8/21/2025 0:00
WCH-RWI,MCI,B,3,273.49,1,8/26/2025 0:00
WCH-RWI,MCI,B,3,21.15,1,8/27/2025 0:00
WCH-RWI,MCI,B,3,105.73,1,8/28/2025 0:00
WCH-RWI,MCI,B,2,273.49,1,8/26/2025 0:00
MCI-RWI,MCI,O,2,229.06,4,8/22/2025 0:00
MCI-RWI,MCI,O,1,229.06,4,8/22/2025 0:00
MCI-RWI,MCI,O,1,115.22,1,8/25/2025 0:00
MCI-RWI,MCI,O,1,10.62,1,8/26/2025 0:00
WCH-RWI,MCI,B,2,21.15,1,8/27/2025 0:00
WCH-RWI,MCI,B,2,105.73,1,8/28/2025 0:00
DEN-RWI,MCI,B,3,112.65,1,8/21/2025 0:00
DEN-RWI,MCI,B,4,112.65,1,8/21/2025 0:00
MCI-RWI,MCI,O,2,115.22,1,8/25/2025 0:00
MCI-RWI,MCI,O,2,10.62,1,8/26/2025 0:00
FPR-GTF,MCI,B,6,57.98,1,8/20/2025 0:00
CHT-GTF,MCI,B,5,13.76,1,8/20/2025 0:00
CHV-GTF,MCI,B,5,68.47,1,8/27/2025 0:00
SGF-GTF,MCI,B,5,333.95,2,8/26/2025 0:00
STL-GTF,MCI,B,3,59.92,1,8/25/2025 0:00
IND-GTF,MCI,B,4,60.44,1,8/22/2025 0:00
IND-GTF,MCI,B,4,27.15,1,8/29/2025 0:00
SGF-GTF,MCI,B,3,333.95,2,8/26/2025 0:00
FPR-GTF,MCI,B,8,57.98,1,8/20/2025 0:00
IND-GTF,MCI,B,6,60.44,1,8/22/2025 0:00
IND-GTF,MCI,B,6,27.15,1,8/29/2025 0:00
STL-GTF,MCI,B,5,59.92,1,8/25/2025 0:00
QCY-GTF,MCI,B,5,19.11,1,8/27/2025 0:00
CHV-GTF,MCI,B,5,16.68,1,8/25/2025 0:00
STL-GTF,MCI,B,2,59.92,1,8/25/2025 0:00
FPR-GTF,MCI,B,5,57.98,1,8/20/2025 0:00
CHV-GTF,MCI,B,2,16.68,1,8/25/2025 0:00
CHV-GTF,MCI,B,2,68.47,1,8/27/2025 0:00
CHT-GTF,MCI,B,4,13.76,1,8/20/2025 0:00
CHT-GTF,MCI,B,7,13.76,1,8/20/2025 0:00
MCI-GTF,MCI,O,1,243.88,3,8/28/2025 0:00
MCI-GTF,MCI,O,4,156.51,1,8/21/2025 0:00
QCY-GTF,MCI,B,2,19.11,1,8/27/2025 0:00
SGF-GTF,MCI,B,2,333.95,2,8/26/2025 0:00
IND-GTF,MCI,B,3,60.44,1,8/22/2025 0:00
IND-GTF,MCI,B,3,27.15,1,8/29/2025 0:00
MCI-GTF,MCI,O,4,243.88,3,8/28/2025 0:00
MCI-GTF,MCI,O,2,156.51,1,8/21/2025 0:00
MCI-GTF,MCI,O,2,243.88,3,8/28/2025 0:00
MCI-GTF,MCI,O,3,156.51,1,8/21/2025 0:00
MCI-GTF,MCI,O,3,243.88,3,8/28/2025 0:00
MCI-GTF,MCI,O,1,156.51,1,8/21/2025 0:00
TUL-GTF,MCI,B,5,7.45,1,8/20/2025 0:00
TUL-GTF,MCI,B,3,7.45,1,8/20/2025 0:00
NAA-GTF,MCI,B,8,17.77,1,8/27/2025 0:00
NAA-GTF,MCI,B,6,17.77,1,8/27/2025 0:00
NAA-GTF,MCI,B,7,17.77,1,8/27/2025 0:00
NAA-GTF,MCI,B,5,17.77,1,8/27/2025 0:00
LOU-GTF,MCI,B,5,36,1,8/27/2025 0:00
LOU-GTF,MCI,B,3,36,1,8/27/2025 0:00
LOU-GTF,MCI,B,6,36,1,8/27/2025 0:00
LOU-GTF,MCI,B,4,36,1,8/27/2025 0:00
TUL-GTF,MCI,B,4,7.45,1,8/20/2025 0:00
TUL-GTF,MCI,B,2,7.45,1,8/20/2025 0:00
MIL-GTF,MCI,B,7,29.53,1,8/21/2025 0:00
MIL-GTF,MCI,B,7,64.07,1,8/25/2025 0:00
MIL-GTF,MCI,B,5,29.53,1,8/21/2025 0:00
MIL-GTF,MCI,B,5,64.07,1,8/25/2025 0:00
MIL-GTF,MCI,B,6,29.53,1,8/21/2025 0:00
MIL-GTF,MCI,B,6,64.07,1,8/25/2025 0:00
CHS-GTF,MCI,B,4,56.2,1,8/21/2025 0:00
CHS-GTF,MCI,B,7,56.2,1,8/21/2025 0:00
CHS-GTF,MCI,B,6,56.2,1,8/21/2025 0:00
CHS-GTF,MCI,B,5,56.2,1,8/21/2025 0:00
MIL-GTF,MCI,B,4,29.53,1,8/21/2025 0:00
MIL-GTF,MCI,B,4,64.07,1,8/25/2025 0:00
NAS-GTF,MCI,B,5,31.47,1,8/22/2025 0:00
NAS-GTF,MCI,B,3,31.47,1,8/22/2025 0:00
COL-GTF,MCI,B,7,15.39,1,8/29/2025 0:00
COL-GTF,MCI,B,5,15.39,1,8/29/2025 0:00
COL-GTF,MCI,B,6,15.39,1,8/29/2025 0:00
COL-GTF,MCI,B,4,15.39,1,8/29/2025 0:00
BIR-GTF,MCI,B,5,72.67,2,8/20/2025 0:00
BIR-GTF,MCI,B,7,72.67,2,8/20/2025 0:00
BIR-GTF,MCI,B,6,72.67,2,8/20/2025 0:00
BIR-GTF,MCI,B,4,72.67,2,8/20/2025 0:00
NAS-GTF,MCI,B,6,31.47,1,8/22/2025 0:00
NAS-GTF,MCI,B,4,31.47,1,8/22/2025 0:00
FPR-GTF,MCI,B,7,57.98,1,8/20/2025 0:00
SGF-GTF,MCI,B,4,333.95,2,8/26/2025 0:00
IND-GTF,MCI,B,5,60.44,1,8/22/2025 0:00
IND-GTF,MCI,B,5,27.15,1,8/29/2025 0:00
STL-GTF,MCI,B,4,59.92,1,8/25/2025 0:00
QCY-GTF,MCI,B,4,19.11,1,8/27/2025 0:00
CHV-GTF,MCI,B,3,16.68,1,8/25/2025 0:00
CHV-GTF,MCI,B,3,68.47,1,8/27/2025 0:00
QCY-GTF,MCI,B,3,19.11,1,8/27/2025 0:00
CHV-GTF,MCI,B,4,16.68,1,8/25/2025 0:00
CHV-GTF,MCI,B,4,68.47,1,8/27/2025 0:00
CHT-GTF,MCI,B,6,13.76,1,8/20/2025 0:00
SIK-EVR,MCI,B,3,16.06,1,8/25/2025 0:00
WCH-EVR,MCI,B,2,18,1,8/20/2025 0:00
MVN-EVR,MCI,B,3,16.83,1,8/21/2025 0:00
OCA-EVR,MCI,B,5,32.33,1,8/25/2025 0:00
CHT-EVR,MCI,B,4,4.19,1,8/26/2025 0:00
CHT-EVR,MCI,B,4,13.39,1,8/22/2025 0:00
OKC-EVR,MCI,B,3,18.32,1,8/21/2025 0:00
OKC-EVR,MCI,B,3,60.09,1,8/29/2025 0:00
TUL-EVR,MCI,B,2,60.05,1,8/26/2025 0:00
CHS-EVR,MCI,B,4,69.81,1,8/26/2025 0:00
CHS-EVR,MCI,B,4,105.3,1,8/20/2025 0:00
CHS-EVR,MCI,B,4,43.2,1,8/22/2025 0:00
FSM-EVR,MCI,B,2,2.67,1,8/27/2025 0:00
LOU-EVR,MCI,B,3,292.99,1,8/29/2025 0:00
OKC-EVR,MCI,B,3,162.23,2,8/26/2025 0:00
NAS-EVR,MCI,B,3,62.2,1,8/21/2025 0:00
COL-EVR,MCI,B,4,7.85,1,8/29/2025 0:00
COL-EVR,MCI,B,4,10.62,1,8/26/2025 0:00
AUG-EVR,MCI,B,4,27.26,1,8/28/2025 0:00
AUG-EVR,MCI,B,4,128.09,1,8/25/2025 0:00
CHS-EVR,MCI,B,4,216.43,1,8/28/2025 0:00
SAA-EVR,MCI,B,3,74.32,1,8/21/2025 0:00
SAA-EVR,MCI,B,3,4.52,1,8/29/2025 0:00
SAA-EVR,MCI,B,3,62.55,1,8/22/2025 0:00
MAD-EVR,MCI,B,4,70.1,1,8/25/2025 0:00
NAS-EVR,MCI,B,3,14.31,1,8/22/2025 0:00
NAS-EVR,MCI,B,3,14.31,1,8/28/2025 0:00
ORL-EVR,MCI,B,5,8.94,1,8/27/2025 0:00
ORL-EVR,MCI,B,5,16.15,1,8/25/2025 0:00
ORL-EVR,MCI,B,5,36.61,3,8/22/2025 0:00
MIA-EVR,MCI,B,5,8.42,1,8/20/2025 0:00
MIA-EVR,MCI,B,5,8.42,1,8/27/2025 0:00
MIA-EVR,MCI,B,5,8.75,1,8/29/2025 0:00
BIR-EVR,MCI,B,4,60.17,1,8/28/2025 0:00
BIR-EVR,MCI,B,4,199.09,2,8/20/2025 0:00
BIR-EVR,MCI,B,4,16.31,1,8/25/2025 0:00
TAM-EVR,MCI,B,5,68.73,2,8/27/2025 0:00
CIN-EVR,MCI,B,4,12.17,1,8/22/2025 0:00
CIN-EVR,MCI,B,4,120.11,1,8/26/2025 0:00
MCI-EVR,MCI,O,1,73.73,3,8/26/2025 0:00
MCI-EVR,MCI,O,1,180.74,4,8/25/2025 0:00
MCI-EVR,MCI,O,1,108.7,1,8/27/2025 0:00
MCI-EVR,MCI,O,1,77.63,3,8/20/2025 0:00
MCI-EVR,MCI,O,1,45.78,1,8/21/2025 0:00
LUG-EVR,MCI,B,4,4.71,1,8/28/2025 0:00
DOT-EVR,MCI,B,5,66.77,1,8/22/2025 0:00
FPR-EVR,MCI,B,5,48.23,1,8/25/2025 0:00
NAA-EVR,MCI,B,5,23.48,1,8/20/2025 0:00
NAA-EVR,MCI,B,5,78.1,2,8/26/2025 0:00
NAA-EVR,MCI,B,5,33.67,1,8/28/2025 0:00
MCI-EVR,MCI,O,1,8.06,1,8/29/2025 0:00
DOT-EVR,MCI,B,5,218.67,1,8/21/2025 0:00
TAL-EVR,MCI,B,6,50.64,1,8/29/2025 0:00
TAL-EVR,MCI,B,6,85.55,1,8/28/2025 0:00
GRE-EVR,MCI,B,5,11.43,1,8/21/2025 0:00
GRE-EVR,MCI,B,5,51.59,2,8/20/2025 0:00
MEM-EVR,MCI,B,3,25.2,1,8/28/2025 0:00
SGF-EVR,MCI,B,2,23.91,1,8/21/2025 0:00
IND-EVR,MCI,B,3,7.59,1,8/22/2025 0:00
IND-EVR,MCI,B,3,21.04,1,8/26/2025 0:00
IND-EVR,MCI,B,3,31.61,2,8/21/2025 0:00
IND-EVR,MCI,B,3,47.39,2,8/28/2025 0:00
MEM-EVR,MCI,B,3,26.04,1,8/21/2025 0:00
CHT-EVR,MCI,B,4,52.81,2,8/25/2025 0:00
CHT-EVR,MCI,B,4,8.47,1,8/20/2025 0:00
GDA-EVR,MCI,B,4,60.09,1,8/20/2025 0:00
STL-EVR,MCI,B,2,28.25,1,8/21/2025 0:00
STL-EVR,MCI,B,2,21.58,1,8/26/2025 0:00
STL-EVR,MCI,B,2,119.17,1,8/28/2025 0:00
WCO-PRU,MCI,B,4,3.18,1,8/29/2025 0:00
TXK-PRU,MCI,B,4,18.25,1,8/26/2025 0:00
WCO-PRU,MCI,B,4,219.9,2,8/28/2025 0:00
MCI-PRU,MCI,O,1,39.68,1,8/22/2025 0:00
MCI-PRU,MCI,O,1,18.04,1,8/26/2025 0:00
OKC-PRU,MCI,B,3,54.29,1,8/22/2025 0:00
FSM-PRU,MCI,B,2,10.99,1,8/29/2025 0:00
FSM-PRU,MCI,B,2,56.1,1,8/28/2025 0:00
WCH-PIA,MCI,B,2,24.05,1,8/20/2025 0:00
WCH-PIA,MCI,B,2,37.82,1,8/28/2025 0:00
WCH-PIA,MCI,B,2,62.29,1,8/29/2025 0:00
CHV-PIA,MCI,B,2,45.78,1,8/29/2025 0:00
WTF-PIA,MCI,B,4,21.42,1,8/25/2025 0:00
WTF-PIA,MCI,B,4,27.77,1,8/27/2025 0:00
OKC-PIA,MCI,B,3,50.59,1,8/22/2025 0:00
TUL-PIA,MCI,B,2,35.19,1,8/28/2025 0:00
TUL-PIA,MCI,B,2,36.91,1,8/27/2025 0:00
MCI-PIA,MCI,O,1,67.63,1,8/22/2025 0:00
SHM-PIA,MCI,B,4,114.29,1,8/29/2025 0:00
SHM-PIA,MCI,B,4,58.87,2,8/20/2025 0:00
FSM-PIA,MCI,B,2,26.48,1,8/29/2025 0:00
FSM-PIA,MCI,B,2,12.65,1,8/21/2025 0:00
OKC-PIA,MCI,B,3,50.59,1,8/26/2025 0:00
MCI-WAU,MCI,O,1,22.25,1,8/28/2025 0:00
MCI-WAU,MCI,O,1,33.78,2,8/20/2025 0:00
MCI-WAU,MCI,O,1,112.32,3,8/22/2025 0:00
MCI-WAU,MCI,O,1,210.54,2,8/29/2025 0:00
WCH-WAU,MCI,B,3,27.31,2,8/27/2025 0:00
WCH-WAU,MCI,B,2,27.31,2,8/27/2025 0:00
TUL-WAU,MCI,B,2,94.72,1,8/27/2025 0:00
TUL-WAU,MCI,B,3,94.72,1,8/27/2025 0:00
OKC-WAU,MCI,B,4,2.17,1,8/21/2025 0:00
OKC-WAU,MCI,B,3,2.17,1,8/21/2025 0:00
FSM-WAU,MCI,B,3,16.54,1,8/27/2025 0:00
FSM-WAU,MCI,B,3,343.35,1,8/28/2025 0:00
FSM-WAU,MCI,B,2,343.35,1,8/28/2025 0:00
FSM-WAU,MCI,B,2,17.71,1,8/26/2025 0:00
FSM-WAU,MCI,B,2,16.54,1,8/27/2025 0:00
ELP-WAU,MCI,B,6,27.61,1,8/28/2025 0:00
ELP-WAU,MCI,B,5,27.61,1,8/28/2025 0:00
TYR-WAU,MCI,B,5,156.61,1,8/28/2025 0:00
TYR-WAU,MCI,B,4,156.61,1,8/28/2025 0:00
FSM-WAU,MCI,B,3,17.71,1,8/26/2025 0:00
AUS-WAU,MCI,B,5,12.14,1,8/28/2025 0:00
AUS-WAU,MCI,B,4,12.14,1,8/28/2025 0:00
SGF-WAU,MCI,B,2,109.86,1,8/27/2025 0:00
SGF-WAU,MCI,B,3,109.86,1,8/27/2025 0:00
MON-KRN,MCI,B,5,13.34,1,8/28/2025 0:00
MON-KRN,MCI,B,6,13.34,1,8/28/2025 0:00
CIN-KRN,MCI,B,4,294.28,2,8/25/2025 0:00
CIN-KRN,MCI,B,5,26.75,1,8/27/2025 0:00
CIN-KRN,MCI,B,5,294.28,2,8/25/2025 0:00
CIN-KRN,MCI,B,4,26.75,1,8/27/2025 0:00
SAA-KRN,MCI,B,4,8.24,1,8/28/2025 0:00
SAA-KRN,MCI,B,3,8.24,1,8/28/2025 0:00
MAD-KRN,MCI,B,4,28.25,1,8/22/2025 0:00
MAD-KRN,MCI,B,5,28.25,1,8/22/2025 0:00
HOU-KRN,MCI,B,5,79.89,2,8/21/2025 0:00
HOU-KRN,MCI,B,5,45.35,1,8/28/2025 0:00
HOU-KRN,MCI,B,4,88.26,2,8/27/2025 0:00
HOU-KRN,MCI,B,4,79.89,2,8/21/2025 0:00
ORL-KRN,MCI,B,6,43.68,1,8/26/2025 0:00
ORL-KRN,MCI,B,5,43.68,1,8/26/2025 0:00
FTP-KRN,MCI,B,5,101.51,1,8/25/2025 0:00
FTP-KRN,MCI,B,6,101.51,1,8/25/2025 0:00
MIL-KRN,MCI,B,4,48.24,1,8/20/2025 0:00
MIL-KRN,MCI,B,5,48.24,1,8/20/2025 0:00
ASH-KRN,MCI,B,6,48.62,1,8/22/2025 0:00
ASH-KRN,MCI,B,5,48.62,1,8/22/2025 0:00
JBR-KRN,MCI,B,4,203.15,1,8/29/2025 0:00
JBR-KRN,MCI,B,5,203.15,1,8/29/2025 0:00
LOU-KRN,MCI,B,4,38.73,1,8/21/2025 0:00
LOU-KRN,MCI,B,3,10.35,1,8/20/2025 0:00
HOU-KRN,MCI,B,4,45.35,1,8/28/2025 0:00
HOU-KRN,MCI,B,5,88.26,2,8/27/2025 0:00
LOU-KRN,MCI,B,4,10.35,1,8/20/2025 0:00
LOU-KRN,MCI,B,4,30.75,1,8/22/2025 0:00
OKC-KRN,MCI,B,3,38.1,1,8/22/2025 0:00
OKC-KRN,MCI,B,4,38.1,1,8/22/2025 0:00
FSM-KRN,MCI,B,2,52.12,1,8/26/2025 0:00
FSM-KRN,MCI,B,3,52.12,1,8/26/2025 0:00
MCI-KRN,MCI,O,1,33.13,1,8/20/2025 0:00
MCI-KRN,MCI,O,1,16.38,1,8/26/2025 0:00
MCI-KRN,MCI,O,1,186.32,2,8/27/2025 0:00
MCI-KRN,MCI,O,2,33.13,1,8/20/2025 0:00
LOU-KRN,MCI,B,3,30.75,1,8/22/2025 0:00
LOU-KRN,MCI,B,3,38.73,1,8/21/2025 0:00
SPI-KRN,MCI,B,3,94.17,1,8/25/2025 0:00
SPI-KRN,MCI,B,4,94.17,1,8/25/2025 0:00
SHM-KRN,MCI,B,5,72.96,1,8/25/2025 0:00
SHM-KRN,MCI,B,5,26.76,1,8/20/2025 0:00
NAA-KRN,MCI,B,5,50.1,1,8/22/2025 0:00
NAA-KRN,MCI,B,6,50.1,1,8/22/2025 0:00
SHM-KRN,MCI,B,4,67.69,1,8/27/2025 0:00
SHM-KRN,MCI,B,5,67.69,1,8/27/2025 0:00
SIK-KRN,MCI,B,3,19.08,1,8/22/2025 0:00
SIK-KRN,MCI,B,3,131.24,2,8/21/2025 0:00
MCI-KRN,MCI,O,2,16.38,1,8/26/2025 0:00
MCI-KRN,MCI,O,2,186.32,2,8/27/2025 0:00
WCH-KRN,MCI,B,3,33.68,1,8/28/2025 0:00
WCH-KRN,MCI,B,3,28.36,1,8/20/2025 0:00
WCH-KRN,MCI,B,2,33.68,1,8/28/2025 0:00
WCH-KRN,MCI,B,2,28.36,1,8/20/2025 0:00
SHM-KRN,MCI,B,4,72.96,1,8/25/2025 0:00
SHM-KRN,MCI,B,4,26.76,1,8/20/2025 0:00
SLN-KRN,MCI,B,2,25.27,1,8/20/2025 0:00
IND-KRN,MCI,B,3,180.26,1,8/29/2025 0:00
STL-KRN,MCI,B,2,20.06,1,8/25/2025 0:00
STL-KRN,MCI,B,2,43.42,1,8/22/2025 0:00
SIK-KRN,MCI,B,4,19.08,1,8/22/2025 0:00
SIK-KRN,MCI,B,4,131.24,2,8/21/2025 0:00
SGF-KRN,MCI,B,2,47.08,1,8/28/2025 0:00
HOW-KRN,MCI,B,4,20.01,1,8/29/2025 0:00
MEM-KRN,MCI,B,3,180.21,2,8/22/2025 0:00
OCA-KRN,MCI,B,5,131,1,8/20/2025 0:00
HOW-KRN,MCI,B,4,7.54,1,8/21/2025 0:00
HOW-KRN,MCI,B,4,100.07,1,8/20/2025 0:00
IND-KRN,MCI,B,3,27.3,1,8/26/2025 0:00
STL-KRN,MCI,B,2,52.77,1,8/29/2025 0:00
TUP-KRN,MCI,B,4,13.48,1,8/25/2025 0:00
TUP-KRN,MCI,B,4,95.99,1,8/29/2025 0:00
TXK-KRN,MCI,B,4,24.77,1,8/25/2025 0:00
CHV-KRN,MCI,B,2,159.94,1,8/22/2025 0:00
CHV-KRN,MCI,B,2,112.69,1,8/20/2025 0:00
CHV-KRN,MCI,B,2,222.52,2,8/27/2025 0:00
WCO-KRN,MCI,B,4,50.48,1,8/26/2025 0:00
WCO-KRN,MCI,B,4,85.77,1,8/27/2025 0:00
DAL-KRN,MCI,B,3,56.98,2,8/21/2025 0:00
DAL-KRN,MCI,B,3,13.69,1,8/28/2025 0:00
TUP-KRN,MCI,B,5,13.48,1,8/25/2025 0:00
TUP-KRN,MCI,B,5,95.99,1,8/29/2025 0:00
LRD-KRN,MCI,B,6,18.67,1,8/26/2025 0:00
GRE-KRN,MCI,B,6,90.08,1,8/25/2025 0:00
LRK-KRN,MCI,B,4,107.75,2,8/29/2025 0:00
GRB-KRN,MCI,B,5,20.93,1,8/26/2025 0:00
WCO-KRN,MCI,B,5,50.48,1,8/26/2025 0:00
WCO-KRN,MCI,B,5,85.77,1,8/27/2025 0:00
STL-KRN,MCI,B,3,20.06,1,8/25/2025 0:00
STL-KRN,MCI,B,3,43.42,1,8/22/2025 0:00
LRD-KRN,MCI,B,5,18.67,1,8/26/2025 0:00
GRE-KRN,MCI,B,5,90.08,1,8/25/2025 0:00
CHV-KRN,MCI,B,3,112.69,1,8/20/2025 0:00
CHV-KRN,MCI,B,3,222.52,2,8/27/2025 0:00
HOW-KRN,MCI,B,5,7.54,1,8/21/2025 0:00
HOW-KRN,MCI,B,5,100.07,1,8/20/2025 0:00
MEM-KRN,MCI,B,4,180.21,2,8/22/2025 0:00
OCA-KRN,MCI,B,6,131,1,8/20/2025 0:00
IND-KRN,MCI,B,4,27.3,1,8/26/2025 0:00
STL-KRN,MCI,B,3,52.77,1,8/29/2025 0:00
