LANE_ID,LOAD_DST,LOAD_DST_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU_DATE
CIN-KRN,MCI,B,3,294.28,2,8/25/2025 0:00
CIN-KRN,MCI,B,3,26.75,1,8/27/2025 0:00
CIN-KRN,MCI,B,2,26.75,1,8/27/2025 0:00
CIN-KRN,MCI,B,2,294.28,2,8/25/2025 0:00
JBR-KRN,MCI,B,2,203.15,1,8/29/2025 0:00
JBR-KRN,MCI,B,3,203.15,1,8/29/2025 0:00
NAA-KRN,MCI,B,3,50.1,1,8/22/2025 0:00
NAA-KRN,MCI,B,4,50.1,1,8/22/2025 0:00
HOU-KRN,MCI,B,2,45.35,1,8/28/2025 0:00
HOU-KRN,MCI,B,2,88.26,2,8/27/2025 0:00
FTP-KRN,MCI,B,3,101.51,1,8/25/2025 0:00
FTP-KRN,MCI,B,4,101.51,1,8/25/2025 0:00
MIL-KRN,MCI,B,2,48.24,1,8/20/2025 0:00
MIL-KRN,MCI,B,3,48.24,1,8/20/2025 0:00
MAD-KRN,MCI,B,3,28.25,1,8/22/2025 0:00
MAD-KRN,MCI,B,2,28.25,1,8/22/2025 0:00
HOU-KRN,MCI,B,2,79.89,2,8/21/2025 0:00
HOU-KRN,MCI,B,3,79.89,2,8/21/2025 0:00
HOU-KRN,MCI,B,3,45.35,1,8/28/2025 0:00
HOU-KRN,MCI,B,3,88.26,2,8/27/2025 0:00
HOW-KRN,MCI,B,3,100.07,1,8/20/2025 0:00
LRD-KRN,MCI,B,4,18.67,1,8/26/2025 0:00
TXK-KRN,MCI,B,3,24.77,1,8/25/2025 0:00
WCO-KRN,MCI,B,3,85.77,1,8/27/2025 0:00
MON-KRN,MCI,B,3,13.34,1,8/28/2025 0:00
MON-KRN,MCI,B,4,13.34,1,8/28/2025 0:00
MEM-KRN,MCI,B,2,180.21,2,8/22/2025 0:00
WCO-KRN,MCI,B,3,50.48,1,8/26/2025 0:00
DAL-KRN,MCI,B,2,56.98,2,8/21/2025 0:00
DAL-KRN,MCI,B,2,13.69,1,8/28/2025 0:00
HOW-KRN,MCI,B,3,20.01,1,8/29/2025 0:00
HOW-KRN,MCI,B,3,7.54,1,8/21/2025 0:00
IND-KRN,MCI,B,2,180.26,1,8/29/2025 0:00
IND-KRN,MCI,B,2,27.3,1,8/26/2025 0:00
SGF-KRN,MCI,B,1,47.08,1,8/28/2025 0:00
LRK-KRN,MCI,B,3,107.75,2,8/29/2025 0:00
TUP-KRN,MCI,B,3,13.48,1,8/25/2025 0:00
TUP-KRN,MCI,B,3,95.99,1,8/29/2025 0:00
STL-KRN,MCI,B,1,43.42,1,8/22/2025 0:00
IND-KRN,MCI,B,1,180.26,1,8/29/2025 0:00
SLN-KRN,MCI,B,1,25.27,1,8/20/2025 0:00
CHV-KRN,MCI,B,1,159.94,1,8/22/2025 0:00
CHV-KRN,MCI,B,1,112.69,1,8/20/2025 0:00
CHV-KRN,MCI,B,1,222.52,2,8/27/2025 0:00
DAL-KRN,MCI,B,1,56.98,2,8/21/2025 0:00
DAL-KRN,MCI,B,1,13.69,1,8/28/2025 0:00
HOW-KRN,MCI,B,2,20.01,1,8/29/2025 0:00
IND-KRN,MCI,B,1,27.3,1,8/26/2025 0:00
STL-KRN,MCI,B,1,52.77,1,8/29/2025 0:00
STL-KRN,MCI,B,1,20.06,1,8/25/2025 0:00
HOW-KRN,MCI,B,2,7.54,1,8/21/2025 0:00
HOW-KRN,MCI,B,2,100.07,1,8/20/2025 0:00
TXK-KRN,MCI,B,2,24.77,1,8/25/2025 0:00
LRD-KRN,MCI,B,3,18.67,1,8/26/2025 0:00
WCO-KRN,MCI,B,2,50.48,1,8/26/2025 0:00
WCO-KRN,MCI,B,2,85.77,1,8/27/2025 0:00
SIK-KRN,MCI,B,2,19.08,1,8/22/2025 0:00
SIK-KRN,MCI,B,2,131.24,2,8/21/2025 0:00
MEM-KRN,MCI,B,1,180.21,2,8/22/2025 0:00
LRK-KRN,MCI,B,2,107.75,2,8/29/2025 0:00
TUP-KRN,MCI,B,2,13.48,1,8/25/2025 0:00
TUP-KRN,MCI,B,2,95.99,1,8/29/2025 0:00
SHM-KRN,MCI,B,2,72.96,1,8/25/2025 0:00
OKC-KRN,MCI,B,2,38.1,1,8/22/2025 0:00
OKC-KRN,MCI,B,1,38.1,1,8/22/2025 0:00
WCH-KRN,MCI,B,1,28.36,1,8/20/2025 0:00
WCH-KRN,MCI,B,1,33.68,1,8/28/2025 0:00
SPI-KRN,MCI,B,2,94.17,1,8/25/2025 0:00
LOU-KRN,MCI,B,1,10.35,1,8/20/2025 0:00
SHM-KRN,MCI,B,2,26.76,1,8/20/2025 0:00
SHM-KRN,MCI,B,2,67.69,1,8/27/2025 0:00
SHM-KRN,MCI,B,3,72.96,1,8/25/2025 0:00
SHM-KRN,MCI,B,3,26.76,1,8/20/2025 0:00
SHM-KRN,MCI,B,3,67.69,1,8/27/2025 0:00
GRE-KRN,MCI,B,3,90.08,1,8/25/2025 0:00
LOU-KRN,MCI,B,2,10.35,1,8/20/2025 0:00
LOU-KRN,MCI,B,2,30.75,1,8/22/2025 0:00
LOU-KRN,MCI,B,2,38.73,1,8/21/2025 0:00
LOU-KRN,MCI,B,1,30.75,1,8/22/2025 0:00
LOU-KRN,MCI,B,1,38.73,1,8/21/2025 0:00
ASH-KRN,MCI,B,3,48.62,1,8/22/2025 0:00
ASH-KRN,MCI,B,4,48.62,1,8/22/2025 0:00
FSM-KRN,MCI,B,1,52.12,1,8/26/2025 0:00
GRB-KRN,MCI,B,4,20.93,1,8/26/2025 0:00
GRE-KRN,MCI,B,4,90.08,1,8/25/2025 0:00
GRB-KRN,MCI,B,3,20.93,1,8/26/2025 0:00
OCA-KRN,MCI,B,3,131,1,8/20/2025 0:00
OCA-KRN,MCI,B,4,131,1,8/20/2025 0:00
SAA-KRN,MCI,B,1,8.24,1,8/28/2025 0:00
SAA-KRN,MCI,B,2,8.24,1,8/28/2025 0:00
ORL-KRN,MCI,B,3,43.68,1,8/26/2025 0:00
ORL-KRN,MCI,B,4,43.68,1,8/26/2025 0:00
GJT-AHN,MCI,B,2,63.18,1,8/25/2025 0:00
GJT-AHN,MCI,B,3,63.18,1,8/25/2025 0:00
SLN-AHN,MCI,B,1,28.57,1,8/28/2025 0:00
DEN-SIK,MCI,B,1,14.63,1,8/25/2025 0:00
DEN-SIK,MCI,B,2,14.63,1,8/25/2025 0:00
KRN-SIK,MCI,B,2,60.43,1,8/20/2025 0:00
KRN-SIK,MCI,B,2,184.12,1,8/22/2025 0:00
KRN-SIK,MCI,B,1,60.43,1,8/20/2025 0:00
KRN-SIK,MCI,B,1,184.12,1,8/22/2025 0:00
FSD-SIK,MCI,B,2,22.32,1,8/20/2025 0:00
FSD-SIK,MCI,B,2,21.75,1,8/28/2025 0:00
CHV-SIK,MCI,B,1,57.06,1,8/26/2025 0:00
FSD-SIK,MCI,B,1,22.32,1,8/20/2025 0:00
FSD-SIK,MCI,B,1,21.75,1,8/28/2025 0:00
CIN-COS,MCI,B,1,113.14,1,8/20/2025 0:00
CIN-COS,MCI,B,2,113.14,1,8/20/2025 0:00
CIN-COS,MCI,B,3,113.14,1,8/20/2025 0:00
FSM-COS,MCI,B,1,42.92,1,8/28/2025 0:00
GRB-COS,MCI,B,4,60.34,1,8/25/2025 0:00
GRE-COS,MCI,B,4,48.1,1,8/26/2025 0:00
IND-COS,MCI,B,1,31.01,2,8/29/2025 0:00
CHV-COS,MCI,B,1,94.81,1,8/26/2025 0:00
CHV-COS,MCI,B,1,54.6,1,8/25/2025 0:00
QCY-COS,MCI,B,1,59.51,1,8/25/2025 0:00
IND-COS,MCI,B,2,31.01,2,8/29/2025 0:00
WCH-COS,MCI,B,1,30.58,1,8/22/2025 0:00
WCH-COS,MCI,B,1,65.51,1,8/21/2025 0:00
WCH-COS,MCI,B,1,32.01,1,8/28/2025 0:00
TUL-COS,MCI,B,1,8.76,1,8/28/2025 0:00
TUL-COS,MCI,B,1,104.42,1,8/29/2025 0:00
TUL-COS,MCI,B,1,217.56,1,8/26/2025 0:00
LOU-COS,MCI,B,1,42.69,1,8/27/2025 0:00
LOU-COS,MCI,B,2,42.69,1,8/27/2025 0:00
OKC-COS,MCI,B,2,20.17,1,8/29/2025 0:00
OKC-COS,MCI,B,2,53.67,2,8/28/2025 0:00
OKC-COS,MCI,B,1,20.17,1,8/29/2025 0:00
OKC-COS,MCI,B,1,53.67,2,8/28/2025 0:00
GRE-COS,MCI,B,4,18.51,1,8/27/2025 0:00
GRE-COS,MCI,B,3,48.1,1,8/26/2025 0:00
GRE-COS,MCI,B,3,18.51,1,8/27/2025 0:00
GRB-COS,MCI,B,3,60.34,1,8/25/2025 0:00
LEX-COS,MCI,B,2,13.07,1,8/21/2025 0:00
LEX-COS,MCI,B,3,13.07,1,8/21/2025 0:00
DAY-BGP,MCI,B,3,30.82,1,8/27/2025 0:00
DAY-BGP,MCI,B,2,30.82,1,8/27/2025 0:00
TUL-BGP,MCI,B,1,97.54,1,8/29/2025 0:00
WCH-BGP,MCI,B,1,138.31,1,8/27/2025 0:00
SIK-BGP,MCI,B,2,26.82,1,8/22/2025 0:00
FSM-BGP,MCI,B,1,20.2,1,8/22/2025 0:00
CIN-PCA,MCI,B,1,33.24,1,8/26/2025 0:00
CIN-PCA,MCI,B,2,33.24,1,8/26/2025 0:00
CIN-PCA,MCI,B,3,33.24,1,8/26/2025 0:00
LOU-PCA,MCI,B,1,154.39,1,8/28/2025 0:00
LOU-PCA,MCI,B,2,154.39,1,8/28/2025 0:00
TUL-PCA,MCI,B,1,86.52,1,8/28/2025 0:00
IND-PCA,MCI,B,2,17.15,1,8/27/2025 0:00
QCY-PCA,MCI,B,1,58.94,1,8/25/2025 0:00
IND-PCA,MCI,B,1,17.15,1,8/27/2025 0:00
CHR-SJC,MCI,B,3,59.83,1,8/20/2025 0:00
CHR-SJC,MCI,B,3,25.5,1,8/28/2025 0:00
CHR-SJC,MCI,B,3,53.61,1,8/29/2025 0:00
CHR-SJC,MCI,B,4,59.83,1,8/20/2025 0:00
CHR-SJC,MCI,B,4,25.5,1,8/28/2025 0:00
CHR-SJC,MCI,B,4,358.99,1,8/26/2025 0:00
IND-SJC,MCI,B,1,9.23,1,8/22/2025 0:00
IND-SJC,MCI,B,2,31.67,1,8/29/2025 0:00
NAS-SJC,MCI,B,1,120.01,1,8/29/2025 0:00
NAS-SJC,MCI,B,2,120.01,1,8/29/2025 0:00
GRB-SJC,MCI,B,4,8.32,1,8/22/2025 0:00
GRB-SJC,MCI,B,3,8.32,1,8/22/2025 0:00
IND-SJC,MCI,B,2,9.23,1,8/22/2025 0:00
IND-SJC,MCI,B,1,31.67,1,8/29/2025 0:00
FAY-SJC,MCI,B,4,20.01,1,8/27/2025 0:00
FAY-SJC,MCI,B,4,20.01,1,8/28/2025 0:00
FAY-SJC,MCI,B,5,20.01,1,8/27/2025 0:00
FAY-SJC,MCI,B,5,20.01,1,8/28/2025 0:00
KNO-SJC,MCI,B,2,22.75,1,8/20/2025 0:00
KNO-SJC,MCI,B,3,22.75,1,8/20/2025 0:00
CHR-SJC,MCI,B,4,53.61,1,8/29/2025 0:00
HIC-SJC,MCI,B,4,21.34,1,8/26/2025 0:00
CHR-SJC,MCI,B,3,358.99,1,8/26/2025 0:00
RDU-SJC,MCI,B,4,21.75,1,8/26/2025 0:00
HIC-SJC,MCI,B,3,21.34,1,8/26/2025 0:00
RDU-SJC,MCI,B,5,21.75,1,8/26/2025 0:00
IND-END,MCI,B,2,1.38,2,8/21/2025 0:00
FAR-END,MCI,B,2,89.27,1,8/21/2025 0:00
FWA-END,MCI,B,3,150.47,1,8/29/2025 0:00
IND-END,MCI,B,1,1.38,2,8/21/2025 0:00
FAR-END,MCI,B,1,89.27,1,8/21/2025 0:00
DSP-END,MCI,B,2,16.31,1,8/29/2025 0:00
DSP-END,MCI,B,2,114.89,2,8/28/2025 0:00
DSP-END,MCI,B,2,6.1,1,8/20/2025 0:00
FWA-END,MCI,B,2,150.47,1,8/29/2025 0:00
DSP-END,MCI,B,3,114.89,2,8/28/2025 0:00
DSP-END,MCI,B,3,6.1,1,8/20/2025 0:00
DSP-END,MCI,B,3,20.92,1,8/25/2025 0:00
DSP-END,MCI,B,3,43,1,8/21/2025 0:00
DSP-END,MCI,B,2,20.92,1,8/25/2025 0:00
DSP-END,MCI,B,2,43,1,8/21/2025 0:00
CHW-END,MCI,B,2,188.35,1,8/25/2025 0:00
MDW-END,MCI,B,3,55.85,1,8/26/2025 0:00
MDW-END,MCI,B,2,55.85,1,8/26/2025 0:00
MKE-END,MCI,B,3,19.41,1,8/25/2025 0:00
MKE-END,MCI,B,2,19.41,1,8/25/2025 0:00
DSP-END,MCI,B,3,16.31,1,8/29/2025 0:00
BIL-END,MCI,B,6,47.2,1,8/29/2025 0:00
BIL-END,MCI,B,4,47.2,1,8/29/2025 0:00
BIL-END,MCI,B,3,47.2,1,8/29/2025 0:00
DEN-END,MCI,B,2,13.43,1,8/26/2025 0:00
DEN-END,MCI,B,1,13.43,1,8/26/2025 0:00
CHW-END,MCI,B,2,30.76,1,8/26/2025 0:00
BIL-END,MCI,B,5,47.2,1,8/29/2025 0:00
FSM-GRR,MCI,B,1,58.48,1,8/27/2025 0:00
FSM-GRR,MCI,B,1,47.63,1,8/29/2025 0:00
FSM-GRR,MCI,B,1,187.31,2,8/26/2025 0:00
FSM-GRR,MCI,B,1,68.28,1,8/25/2025 0:00
FSM-GRR,MCI,B,1,373.43,1,8/28/2025 0:00
OKC-GRR,MCI,B,1,57.53,2,8/26/2025 0:00
WCH-GRR,MCI,B,1,18.83,1,8/27/2025 0:00
WCH-GRR,MCI,B,1,9.84,1,8/28/2025 0:00
CHV-GRR,MCI,B,1,76.57,1,8/22/2025 0:00
OKC-GRR,MCI,B,2,178.96,1,8/25/2025 0:00
OKC-GRR,MCI,B,2,22.94,1,8/21/2025 0:00
OKC-GRR,MCI,B,2,57.53,2,8/26/2025 0:00
OKC-GRR,MCI,B,1,178.96,1,8/25/2025 0:00
OKC-GRR,MCI,B,1,22.94,1,8/21/2025 0:00
TUL-GRR,MCI,B,1,11.32,1,8/20/2025 0:00
FSM-MRK,MCI,B,1,105,1,8/29/2025 0:00
FSM-MRK,MCI,B,1,57.39,1,8/20/2025 0:00
FSM-MRK,MCI,B,1,154.47,3,8/27/2025 0:00
FSM-MRK,MCI,B,1,78.42,4,8/21/2025 0:00
FSM-MRK,MCI,B,1,237.48,1,8/25/2025 0:00
FSM-MRK,MCI,B,1,300.14,5,8/28/2025 0:00
WCH-MRK,MCI,B,1,613.55,1,8/22/2025 0:00
CHV-MRK,MCI,B,1,109.19,1,8/22/2025 0:00
SLN-MRK,MCI,B,1,111.56,1,8/28/2025 0:00
CHV-MRK,MCI,B,1,21.66,1,8/26/2025 0:00
TUL-MRK,MCI,B,1,247.95,3,8/21/2025 0:00
TUL-MRK,MCI,B,1,8.61,1,8/25/2025 0:00
TUL-MRK,MCI,B,1,451.62,2,8/29/2025 0:00
TUL-MRK,MCI,B,1,288.14,2,8/26/2025 0:00
WCH-MRK,MCI,B,1,246.63,3,8/20/2025 0:00
WCH-MRK,MCI,B,1,170.34,1,8/21/2025 0:00
OKC-MRK,MCI,B,1,168.8,2,8/29/2025 0:00
OKC-MRK,MCI,B,1,86.32,5,8/22/2025 0:00
OKC-MRK,MCI,B,1,364.54,2,8/25/2025 0:00
OKC-MRK,MCI,B,1,1007.7,4,8/20/2025 0:00
TUL-MRK,MCI,B,1,92.99,2,8/28/2025 0:00
TUL-MRK,MCI,B,1,27.72,1,8/27/2025 0:00
OKC-MRK,MCI,B,2,1007.7,4,8/20/2025 0:00
OKC-MRK,MCI,B,2,231.31,2,8/28/2025 0:00
OKC-MRK,MCI,B,2,62.46,1,8/21/2025 0:00
OKC-MRK,MCI,B,1,231.31,2,8/28/2025 0:00
OKC-MRK,MCI,B,1,62.46,1,8/21/2025 0:00
OKC-MRK,MCI,B,1,764.34,4,8/27/2025 0:00
END-MRK,MCI,B,3,60.71,1,8/28/2025 0:00
END-MRK,MCI,B,2,61.52,2,8/21/2025 0:00
OKC-MRK,MCI,B,2,764.34,4,8/27/2025 0:00
OKC-MRK,MCI,B,2,86.32,5,8/22/2025 0:00
OKC-MRK,MCI,B,2,168.8,2,8/29/2025 0:00
OKC-MRK,MCI,B,2,364.54,2,8/25/2025 0:00
FSM-MRK,MCI,B,1,34.58,1,8/22/2025 0:00
FSM-MRK,MCI,B,1,25.79,1,8/26/2025 0:00
WTF-MRK,MCI,B,3,38.63,1,8/29/2025 0:00
WTF-MRK,MCI,B,2,38.63,1,8/29/2025 0:00
END-MRK,MCI,B,2,60.71,1,8/28/2025 0:00
END-MRK,MCI,B,3,61.52,2,8/21/2025 0:00
CIN-WCH,MCI,B,1,49.5,1,8/28/2025 0:00
CIN-WCH,MCI,B,1,225.22,1,8/29/2025 0:00
CIN-WCH,MCI,B,1,31.21,1,8/27/2025 0:00
CIN-WCH,MCI,B,1,9.6,1,8/21/2025 0:00
CIN-WCH,MCI,B,2,49.5,1,8/28/2025 0:00
CIN-WCH,MCI,B,2,225.22,1,8/29/2025 0:00
IND-WCH,MCI,B,2,55.79,1,8/29/2025 0:00
FAR-WCH,MCI,B,2,328.14,1,8/27/2025 0:00
FAR-WCH,MCI,B,2,5.75,1,8/21/2025 0:00
MSP-WCH,MCI,B,2,6.67,1,8/26/2025 0:00
MSP-WCH,MCI,B,2,65.55,1,8/20/2025 0:00
MSP-WCH,MCI,B,2,14.06,1,8/29/2025 0:00
IND-WCH,MCI,B,2,24.11,1,8/21/2025 0:00
OMA-WCH,MCI,B,1,70.38,1,8/28/2025 0:00
OMA-WCH,MCI,B,1,34.18,1,8/26/2025 0:00
FSD-WCH,MCI,B,2,47.39,1,8/26/2025 0:00
BOI-WCH,MCI,B,1,34.27,1,8/21/2025 0:00
QCY-WCH,MCI,B,1,168.31,1,8/21/2025 0:00
IND-WCH,MCI,B,2,66.59,1,8/22/2025 0:00
MSP-WCH,MCI,B,1,65.55,1,8/20/2025 0:00
MSP-WCH,MCI,B,1,14.06,1,8/29/2025 0:00
IND-WCH,MCI,B,1,24.11,1,8/21/2025 0:00
IND-WCH,MCI,B,1,55.79,1,8/29/2025 0:00
IND-WCH,MCI,B,1,66.59,1,8/22/2025 0:00
STL-WCH,MCI,B,1,135.82,1,8/28/2025 0:00
FSD-WCH,MCI,B,1,47.39,1,8/26/2025 0:00
FAR-WCH,MCI,B,1,328.14,1,8/27/2025 0:00
FAR-WCH,MCI,B,1,5.75,1,8/21/2025 0:00
MSP-WCH,MCI,B,1,6.67,1,8/26/2025 0:00
PDX-WCH,MCI,B,4,5.6,1,8/27/2025 0:00
SIK-WCH,MCI,B,2,27.08,1,8/21/2025 0:00
DSP-WCH,MCI,B,3,30.23,1,8/28/2025 0:00
DSP-WCH,MCI,B,3,4.71,1,8/21/2025 0:00
DSP-WCH,MCI,B,2,22.22,1,8/29/2025 0:00
DSP-WCH,MCI,B,2,30.23,1,8/28/2025 0:00
DSP-WCH,MCI,B,2,4.71,1,8/21/2025 0:00
DSP-WCH,MCI,B,2,50.26,3,8/22/2025 0:00
MKE-WCH,MCI,B,2,39.48,4,8/29/2025 0:00
MKE-WCH,MCI,B,2,226.65,1,8/28/2025 0:00
MKE-WCH,MCI,B,3,94.03,2,8/27/2025 0:00
MKE-WCH,MCI,B,2,94.03,2,8/27/2025 0:00
DSP-WCH,MCI,B,3,50.26,3,8/22/2025 0:00
DSP-WCH,MCI,B,3,22.22,1,8/29/2025 0:00
MRK-WCH,MCI,B,1,76.37,1,8/20/2025 0:00
MRK-WCH,MCI,B,1,18.77,1,8/26/2025 0:00
SBN-WCH,MCI,B,3,13.34,1,8/28/2025 0:00
SBN-WCH,MCI,B,2,13.34,1,8/28/2025 0:00
MKE-WCH,MCI,B,3,39.48,4,8/29/2025 0:00
MKE-WCH,MCI,B,3,226.65,1,8/28/2025 0:00
MRK-WCH,MCI,B,2,30.78,1,8/27/2025 0:00
MRK-WCH,MCI,B,2,148.5,1,8/22/2025 0:00
MRK-WCH,MCI,B,2,76.37,1,8/20/2025 0:00
MRK-WCH,MCI,B,2,18.77,1,8/26/2025 0:00
MRK-WCH,MCI,B,1,30.78,1,8/27/2025 0:00
MRK-WCH,MCI,B,1,148.5,1,8/22/2025 0:00
MDW-WCH,MCI,B,3,19.36,2,8/28/2025 0:00
MDW-WCH,MCI,B,2,19.36,2,8/28/2025 0:00
OSH-WCH,MCI,B,2,801.58,1,8/29/2025 0:00
OSH-WCH,MCI,B,2,22.95,1,8/20/2025 0:00
MRK-WCH,MCI,B,2,544.52,2,8/25/2025 0:00
MRK-WCH,MCI,B,1,544.52,2,8/25/2025 0:00
DSM-WCH,MCI,B,1,15.23,1,8/26/2025 0:00
DSM-WCH,MCI,B,1,25.39,1,8/28/2025 0:00
KRN-WCH,MCI,B,1,21.34,1,8/21/2025 0:00
KRN-WCH,MCI,B,2,21.34,1,8/21/2025 0:00
OSH-WCH,MCI,B,3,801.58,1,8/29/2025 0:00
OSH-WCH,MCI,B,3,22.95,1,8/20/2025 0:00
MLI-WCH,MCI,B,2,23.62,1,8/27/2025 0:00
MCW-WCH,MCI,B,2,52.07,1,8/25/2025 0:00
CID-WCH,MCI,B,2,49.2,1,8/28/2025 0:00
CID-WCH,MCI,B,2,24.22,1,8/22/2025 0:00
CID-WCH,MCI,B,2,55.11,1,8/21/2025 0:00
DSM-WCH,MCI,B,1,21.75,1,8/29/2025 0:00
CHW-WCH,MCI,B,2,34.07,1,8/28/2025 0:00
CHW-WCH,MCI,B,2,3.89,1,8/29/2025 0:00
CHW-WCH,MCI,B,2,27.63,1,8/20/2025 0:00
CHW-WCH,MCI,B,2,27.93,1,8/22/2025 0:00
JVL-WCH,MCI,B,2,28.33,1,8/20/2025 0:00
PRU-WCH,MCI,B,2,2.15,1,8/21/2025 0:00
DEN-WCH,MCI,B,1,17.64,1,8/20/2025 0:00
DEN-WCH,MCI,B,1,51.77,2,8/25/2025 0:00
DEN-WCH,MCI,B,2,13.73,1,8/26/2025 0:00
DEN-WCH,MCI,B,2,81.42,1,8/21/2025 0:00
DEN-WCH,MCI,B,1,13.73,1,8/26/2025 0:00
DEN-WCH,MCI,B,1,81.42,1,8/21/2025 0:00
SHY-WCH,MCI,B,4,42.93,1,8/20/2025 0:00
SHY-WCH,MCI,B,3,42.93,1,8/20/2025 0:00
DEN-WCH,MCI,B,2,17.64,1,8/20/2025 0:00
DEN-WCH,MCI,B,2,51.77,2,8/25/2025 0:00
DEN-WCH,MCI,B,2,25.65,1,8/22/2025 0:00
DEN-WCH,MCI,B,1,25.65,1,8/22/2025 0:00
BGP-WCH,MCI,B,3,188.13,1,8/28/2025 0:00
BGP-WCH,MCI,B,2,188.13,1,8/28/2025 0:00
GEG-WCH,MCI,B,6,15.33,2,8/21/2025 0:00
GEG-WCH,MCI,B,6,19.39,2,8/22/2025 0:00
GEG-WCH,MCI,B,5,15.33,2,8/21/2025 0:00
GEG-WCH,MCI,B,5,19.39,2,8/22/2025 0:00
GEG-WCH,MCI,B,5,3.82,1,8/27/2025 0:00
GEG-WCH,MCI,B,5,9.85,1,8/20/2025 0:00
GEG-WCH,MCI,B,8,9.85,1,8/20/2025 0:00
GEG-WCH,MCI,B,8,15.33,2,8/21/2025 0:00
GEG-WCH,MCI,B,8,19.39,2,8/22/2025 0:00
GEG-WCH,MCI,B,8,3.82,1,8/27/2025 0:00
GEG-WCH,MCI,B,6,3.82,1,8/27/2025 0:00
GEG-WCH,MCI,B,6,9.85,1,8/20/2025 0:00
GEG-WCH,MCI,B,7,3.82,1,8/27/2025 0:00
GEG-WCH,MCI,B,7,9.85,1,8/20/2025 0:00
GEG-WCH,MCI,B,7,15.33,2,8/21/2025 0:00
GEG-WCH,MCI,B,7,19.39,2,8/22/2025 0:00
RAP-WCH,MCI,B,4,17.55,1,8/22/2025 0:00
RAP-WCH,MCI,B,2,17.55,1,8/22/2025 0:00
RAP-WCH,MCI,B,1,17.55,1,8/22/2025 0:00
RAP-WCH,MCI,B,3,17.55,1,8/22/2025 0:00
SLC-WCH,MCI,B,2,173.45,1,8/25/2025 0:00
SLC-WCH,MCI,B,4,173.45,1,8/25/2025 0:00
SLC-WCH,MCI,B,3,173.45,1,8/25/2025 0:00
SLC-WCH,MCI,B,1,173.45,1,8/25/2025 0:00
LEX-WCH,MCI,B,3,25.35,1,8/29/2025 0:00
LEX-WCH,MCI,B,2,25.35,1,8/29/2025 0:00
LOU-WCH,MCI,B,2,10.59,1,8/21/2025 0:00
LOU-WCH,MCI,B,1,10.59,1,8/21/2025 0:00
GRB-WCH,MCI,B,3,17.77,1,8/26/2025 0:00
DAY-WCH,MCI,B,2,6.28,1,8/20/2025 0:00
DAY-WCH,MCI,B,2,116.52,2,8/21/2025 0:00
GRB-WCH,MCI,B,4,17.77,1,8/26/2025 0:00
DAY-WCH,MCI,B,3,6.28,1,8/20/2025 0:00
DAY-WCH,MCI,B,3,116.52,2,8/21/2025 0:00
CIN-WCH,MCI,B,3,31.21,1,8/27/2025 0:00
CIN-WCH,MCI,B,3,9.6,1,8/21/2025 0:00
CIN-WCH,MCI,B,3,49.5,1,8/28/2025 0:00
CIN-WCH,MCI,B,3,225.22,1,8/29/2025 0:00
CIN-WCH,MCI,B,2,31.21,1,8/27/2025 0:00
CIN-WCH,MCI,B,2,9.6,1,8/21/2025 0:00
FPR-MFR,MCI,B,4,15.39,1,8/25/2025 0:00
FPR-MFR,MCI,B,4,31.3,1,8/21/2025 0:00
FPR-MFR,MCI,B,3,31.3,1,8/21/2025 0:00
FPR-MFR,MCI,B,3,15.39,1,8/25/2025 0:00
POM-MFR,MCI,B,4,74.4,1,8/26/2025 0:00
POM-MFR,MCI,B,4,24.88,1,8/28/2025 0:00
MON-MFR,MCI,B,3,46.4,1,8/29/2025 0:00
MON-MFR,MCI,B,4,46.4,1,8/29/2025 0:00
WAA-MFR,MCI,B,4,45.72,1,8/25/2025 0:00
WAA-MFR,MCI,B,4,6.83,1,8/27/2025 0:00
WAA-MFR,MCI,B,3,6.83,1,8/27/2025 0:00
WAA-MFR,MCI,B,3,45.72,1,8/25/2025 0:00
STL-MFR,MCI,B,1,24.55,1,8/28/2025 0:00
IND-MFR,MCI,B,1,45.63,1,8/26/2025 0:00
IND-MFR,MCI,B,2,45.63,1,8/26/2025 0:00
MEM-MFR,MCI,B,2,123.7,1,8/25/2025 0:00
MEM-MFR,MCI,B,2,182.61,1,8/28/2025 0:00
MEM-MFR,MCI,B,2,37.91,1,8/20/2025 0:00
MEM-MFR,MCI,B,1,182.61,1,8/28/2025 0:00
MEM-MFR,MCI,B,1,37.91,1,8/20/2025 0:00
SGF-MFR,MCI,B,1,35.74,1,8/27/2025 0:00
SGF-MFR,MCI,B,1,29.34,1,8/21/2025 0:00
MEM-MFR,MCI,B,1,123.7,1,8/25/2025 0:00
CHV-MFR,MCI,B,1,38.47,1,8/21/2025 0:00
FSM-MFR,MCI,B,1,58.66,2,8/22/2025 0:00
GRB-MFR,MCI,B,4,48.3,1,8/22/2025 0:00
GRB-MFR,MCI,B,3,48.3,1,8/22/2025 0:00
WCH-MFR,MCI,B,1,20.01,1,8/27/2025 0:00
LUG-MFR,MCI,B,2,8.28,1,8/20/2025 0:00
LUG-MFR,MCI,B,3,8.28,1,8/20/2025 0:00
JAC-MFR,MCI,B,3,8.71,1,8/25/2025 0:00
JAC-MFR,MCI,B,2,8.71,1,8/25/2025 0:00
RDU-MFR,MCI,B,4,65.47,1,8/22/2025 0:00
RDU-MFR,MCI,B,5,38.9,1,8/26/2025 0:00
